ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.7761,-1.5614,9.6625,-0.2271,0.0414,9.8039,10.38,46.98,12.96,53.85,74.66,-129.23,42.322906,-83.48022,554.84,684.0371972339624,5.72,9.677419,270.5,17 / 21,30628,2017-04-02 17:50:27:284
-11.0069,1.3174,12.8165,-2.1758,-0.8126,9.5276,8.82,46.38,15.42,64.81,78.3,-126.49,42.322906,-83.48022,554.84,684.0371972339624,5.72,9.677419,270.5,17 / 21,30728,2017-04-02 17:50:27:384
1.1437,-1.6992,8.3981,0.1711,-0.4119,9.7965,9.54,47.4,15.36,283.73,79.88,72.84,42.322906,-83.48022,554.84,684.0371972339624,5.72,9.677419,270.5,17 / 21,30830,2017-04-02 17:50:27:486
3.7112,2.3558,7.9285,1.4807,0.5665,9.6776,14.64,47.88,14.1,65.36,83.15,-126.95,42.322906,-83.48022,554.84,684.0371972339624,5.72,9.677419,270.5,17 / 21,30929,2017-04-02 17:50:27:585
3.2438,-2.1722,3.9217,0.2908,0.0983,9.8018,10.02,49.38,11.4,31.32,78.73,-91.29,42.322906,-83.48022,554.84,684.0371972339624,5.72,9.677419,270.5,17 / 21,31028,2017-04-02 17:50:27:684
-1.6146,4.2049,5.6462,0.9154,0.4915,9.7514,4.92,51.06,6.96,31.73,75.11,-103.32,42.322906,-83.48022,554.84,684.0371972339624,5.72,9.677419,270.5,17 / 21,31128,2017-04-02 17:50:27:784
-10.3884,8.6675,17.8287,-1.2824,0.6875,9.6981,1.38,52.08,2.34,4.22,63.47,-80.25,42.322906,-83.48022,554.84,684.0371972339624,5.72,9.677419,270.5,17 / 21,31229,2017-04-02 17:50:27:885
6.6089,-2.4538,11.0769,1.523,-0.5751,9.6706,-3.96,51.18,-9.36,353.13,55.28,-67.79,42.322906,-83.48022,554.84,684.0371972339624,5.72,9.677419,270.5,17 / 21,31328,2017-04-02 17:50:27:984
5.4914,-1.4875,4.5158,2.7891,-0.2976,9.3969,-3.42,51.36,-6.78,333.26,63.28,-99.53,42.322906,-83.48022,554.84,684.0371972339624,5.72,9.677419,270.5,17 / 21,31429,2017-04-02 17:50:28:085
-2.1591,-3.071,3.1867,0.4832,-0.554,9.779,3.0,51.48,4.08,358.15,67.76,-138.94,42.322906,-83.48022,554.84,684.0371972339624,5.72,9.677419,270.5,17 / 21,31528,2017-04-02 17:50:28:184
-2.2468,-2.9054,13.3987,-0.3964,-0.3341,9.7929,10.92,48.84,14.88,67.44,75.91,-140.5,42.322903,-83.48023,554.84,684.0371972339624,5.76,9.677419,270.5,17 / 21,31629,2017-04-02 17:50:28:285
1.7759,-4.071,18.8283,-1.3625,-0.2636,9.7079,10.26,48.06,16.32,131.44,85.91,-171.35,42.322903,-83.48023,554.84,684.0371972339624,5.76,9.677419,270.5,17 / 21,31729,2017-04-02 17:50:28:385
6.3671,-1.36,13.8828,1.3399,-0.1099,9.7141,15.48,46.8,15.42,125.04,83.82,178.51,42.322903,-83.48023,554.84,684.0371972339624,5.76,9.677419,270.5,17 / 21,31828,2017-04-02 17:50:28:484
0.8613,-1.3611,7.8339,-0.3096,0.8234,9.7671,14.94,47.22,14.22,56.74,75.34,-133.28,42.322903,-83.48023,554.84,684.0371972339624,5.76,9.677419,270.5,17 / 21,31929,2017-04-02 17:50:28:585
1.9419,0.4374,1.2183,0.0668,0.5269,9.7922,7.26,50.58,10.08,42.94,73.45,-115.39,42.322903,-83.48023,554.84,684.0371972339624,5.76,9.677419,270.5,17 / 21,32029,2017-04-02 17:50:28:685
-5.2806,-1.3564,19.6967,-0.232,0.2467,9.8008,3.36,52.38,3.66,12.61,68.0,-107.18,42.322903,-83.48023,554.84,684.0371972339624,5.76,9.677419,270.5,17 / 21,32129,2017-04-02 17:50:28:785
-8.2977,4.6779,15.3575,-3.2205,1.3275,9.1671,1.38,52.5,-0.6,357.39,57.57,-66.43,42.322903,-83.48023,554.84,684.0371972339624,5.76,9.677419,270.5,17 / 21,32229,2017-04-02 17:50:28:885
6.7218,-0.931,11.0152,1.3724,-0.1421,9.7091,-3.9,51.42,-10.68,334.34,59.92,-88.6,42.322903,-83.48023,554.84,684.0371972339624,5.76,9.677419,270.5,17 / 21,32329,2017-04-02 17:50:28:985
3.3224,-0.0343,7.5287,1.2664,-0.4669,9.7133,-0.3,51.66,-0.96,341.36,64.46,-117.57,42.322903,-83.48023,554.84,684.0371972339624,5.76,9.677419,270.5,17 / 21,32428,2017-04-02 17:50:29:084
-1.0247,-1.6203,4.9157,-0.6736,-0.634,9.7629,9.0,50.88,13.32,47.38,73.49,-124.49,42.322903,-83.48023,554.84,684.0371972339624,5.76,9.677419,270.5,17 / 21,32528,2017-04-02 17:50:29:184
-8.8076,-3.3088,16.2496,-0.7897,-0.9442,9.7291,9.06,49.02,15.9,63.86,75.28,-135.08,42.3229,-83.480255,554.84,684.0371972339624,5.11,9.677419,265.1,17 / 21,32628,2017-04-02 17:50:29:284
1.5614,-4.8373,17.0698,-1.2215,-0.724,9.7033,10.38,48.0,16.86,248.62,81.15,101.79,42.3229,-83.480255,554.84,684.0371972339624,5.11,9.677419,265.1,17 / 21,32728,2017-04-02 17:50:29:384
3.4877,4.1952,11.1648,0.5158,0.5879,9.7754,14.04,47.52,16.5,104.84,81.02,-163.93,42.3229,-83.480255,554.84,684.0371972339624,5.11,9.677419,265.1,17 / 21,32828,2017-04-02 17:50:29:484
2.0691,-2.535,6.0016,-0.36,0.6382,9.7792,13.02,48.12,14.88,59.5,76.73,-128.17,42.3229,-83.480255,554.84,684.0371972339624,5.11,9.677419,265.1,17 / 21,32929,2017-04-02 17:50:29:585
3.5867,1.2317,1.3579,0.5007,0.3524,9.7875,7.98,51.06,8.22,24.5,72.41,-103.19,42.3229,-83.480255,554.84,684.0371972339624,5.11,9.677419,265.1,17 / 21,33029,2017-04-02 17:50:29:685
-9.3421,7.0711,0.9913,-2.3078,0.7508,9.5016,4.26,52.68,2.28,10.0,66.66,-107.08,42.3229,-83.480255,554.84,684.0371972339624,5.11,9.677419,265.1,17 / 21,33128,2017-04-02 17:50:29:784
3.3251,0.3709,3.3881,-0.6339,1.2437,9.7068,-1.74,52.14,-6.0,349.81,53.72,-70.17,42.3229,-83.480255,554.84,684.0371972339624,5.11,9.677419,265.1,17 / 21,33228,2017-04-02 17:50:29:884
5.0001,-4.9843,11.3785,1.6266,-0.989,9.6201,-4.68,51.54,-9.96,335.29,60.1,-87.13,42.3229,-83.480255,554.84,684.0371972339624,5.11,9.677419,265.1,17 / 21,33328,2017-04-02 17:50:29:984
0.3998,-1.8719,4.2076,0.1682,-0.5621,9.7891,2.16,51.72,4.68,354.12,67.02,-132.66,42.3229,-83.480255,554.84,684.0371972339624,5.11,9.677419,265.1,17 / 21,33428,2017-04-02 17:50:30:084
-1.6489,-2.0227,8.2263,-0.4071,-0.4851,9.7861,8.22,50.22,15.72,62.73,74.06,-133.09,42.3229,-83.480255,554.84,684.0371972339624,5.11,9.677419,265.1,17 / 21,33528,2017-04-02 17:50:30:184
-10.2916,-0.4779,14.7503,-1.0367,-0.8957,9.7105,8.52,48.78,17.94,63.35,74.32,-134.52,42.322895,-83.48027,554.84,684.0371972339624,4.97,9.677419,272.6,17 / 21,33628,2017-04-02 17:50:30:284
1.8257,0.0,8.6277,0.1336,-0.5587,9.7898,9.18,47.76,18.72,226.04,83.62,119.34,42.322895,-83.48027,554.84,684.0371972339624,4.97,9.677419,272.6,17 / 21,33730,2017-04-02 17:50:30:386
4.23,2.7477,10.0546,1.4302,0.7479,9.6729,14.1,46.86,18.3,154.81,82.77,164.64,42.322895,-83.48027,554.84,684.0371972339624,4.97,9.677419,272.6,17 / 21,33829,2017-04-02 17:50:30:485
1.6717,-2.5643,3.7012,-0.0338,0.2122,9.8043,11.58,48.12,16.38,40.31,75.9,-98.85,42.322895,-83.48027,554.84,684.0371972339624,4.97,9.677419,272.6,17 / 21,33928,2017-04-02 17:50:30:584
4.791,1.1089,1.3276,0.7957,0.6686,9.7514,7.32,50.94,9.24,24.71,69.87,-101.81,42.322895,-83.48027,554.84,684.0371972339624,4.97,9.677419,272.6,17 / 21,34028,2017-04-02 17:50:30:684
-13.6068,5.1698,1.4053,-1.6149,0.8017,9.6395,4.5,52.38,2.1,7.9,64.92,-97.57,42.322895,-83.48027,554.84,684.0371972339624,4.97,9.677419,272.6,17 / 21,34130,2017-04-02 17:50:30:786
4.0947,0.3645,5.2628,0.4167,0.2576,9.7944,0.06,52.62,-5.1,351.23,52.01,-80.17,42.322895,-83.48027,554.84,684.0371972339624,4.97,9.677419,272.6,17 / 21,34228,2017-04-02 17:50:30:884
6.779,-3.0164,9.6754,2.8573,-0.5078,9.3674,-4.08,52.44,-7.08,340.49,56.9,-94.06,42.322895,-83.48027,554.84,684.0371972339624,4.97,9.677419,272.6,17 / 21,34328,2017-04-02 17:50:30:984
-4.8314,-1.0224,3.5458,0.6299,-0.9344,9.7417,5.1,50.82,8.82,30.24,67.51,-133.92,42.322895,-83.48027,554.84,684.0371972339624,4.97,9.677419,272.6,17 / 21,34429,2017-04-02 17:50:31:085
-1.9453,-2.7997,8.4382,-0.0591,-0.2778,9.8025,10.74,49.2,15.42,46.7,70.92,-121.57,42.322887,-83.48029,551.61,684.0371972339624,5.26,9.677419,269.9,17 / 21,34545,2017-04-02 17:50:31:201
-9.1075,-1.2627,11.9636,-2.9416,-0.7249,9.3269,9.96,49.14,16.32,61.19,75.7,-127.58,42.322887,-83.48029,551.61,684.0371972339624,5.26,9.677419,269.9,17 / 21,34628,2017-04-02 17:50:31:284
3.9466,-2.0994,10.7171,-0.9127,-1.3216,9.6742,10.8,48.42,15.6,261.0,82.13,84.29,42.322887,-83.48029,551.61,684.0371972339624,5.26,9.677419,269.9,17 / 21,34728,2017-04-02 17:50:31:384
1.9825,2.9478,8.1005,1.1651,0.8201,9.7026,14.7,47.64,13.68,149.48,87.25,164.09,42.322887,-83.48029,551.61,684.0371972339624,5.26,9.677419,269.9,17 / 21,34828,2017-04-02 17:50:31:484
2.2335,-1.178,3.6261,-0.1214,1.0981,9.7442,12.36,50.1,10.56,28.09,76.95,-94.14,42.322887,-83.48029,551.61,684.0371972339624,5.26,9.677419,269.9,17 / 21,34928,2017-04-02 17:50:31:584
0.1558,3.1542,4.5429,0.2571,0.4661,9.7922,6.9,52.14,2.88,17.91,72.17,-100.47,42.322887,-83.48029,551.61,684.0371972339624,5.26,9.677419,269.9,17 / 21,35029,2017-04-02 17:50:31:685
-12.4448,5.022,-0.6453,-2.707,0.4959,9.4126,4.14,52.68,-1.14,2.13,67.55,-100.47,42.322887,-83.48029,551.61,684.0371972339624,5.26,9.677419,269.9,17 / 21,35128,2017-04-02 17:50:31:784
1.8574,0.8577,3.6071,0.4482,-0.2004,9.7943,0.42,51.18,-9.6,340.91,54.18,-68.17,42.322887,-83.48029,551.61,684.0371972339624,5.26,9.677419,269.9,17 / 21,35228,2017-04-02 17:50:31:884
7.4848,-1.8578,6.8341,1.3456,-0.1627,9.7125,-1.98,50.28,-9.42,327.85,64.57,-96.03,42.322887,-83.48029,551.61,684.0371972339624,5.26,9.677419,269.9,17 / 21,35328,2017-04-02 17:50:31:984
-1.155,-2.4511,5.356,-0.1671,-0.0751,9.8049,7.8,51.06,5.76,38.9,76.24,-141.62,42.322887,-83.48029,551.61,684.0371972339624,5.26,9.677419,269.9,17 / 21,35428,2017-04-02 17:50:32:084
-2.139,-1.6868,12.8176,0.0178,-0.1025,9.8061,12.6,50.88,9.66,44.29,80.53,-117.41,42.322887,-83.48029,551.61,684.0371972339624,5.26,9.677419,269.9,17 / 21,35535,2017-04-02 17:50:32:191
-2.5991,-7.979,13.4198,-2.0694,-1.264,9.5021,13.5,50.16,11.28,48.98,83.09,-115.46,42.322887,-83.48031,548.39,684.0371972339624,4.28,9.677419,269.7,17 / 21,35628,2017-04-02 17:50:32:284
5.4605,-1.5995,11.2096,1.1727,-0.1477,9.7351,13.32,49.44,12.3,263.39,80.69,76.79,42.322887,-83.48031,548.39,684.0371972339624,4.28,9.677419,269.7,17 / 21,35729,2017-04-02 17:50:32:385
3.4025,3.4734,8.0795,0.2597,0.6322,9.7828,15.96,48.24,12.18,54.01,80.74,-125.15,42.322887,-83.48031,548.39,684.0371972339624,4.28,9.677419,269.7,17 / 21,35828,2017-04-02 17:50:32:484
2.6304,-0.1295,1.7266,0.4092,0.2924,9.7937,11.52,49.98,9.0,27.96,74.34,-99.47,42.322887,-83.48031,548.39,684.0371972339624,4.28,9.677419,269.7,17 / 21,35929,2017-04-02 17:50:32:585
-7.5275,-1.2509,15.3202,-0.4819,0.2421,9.7918,5.34,52.02,2.04,8.37,67.41,-108.67,42.322887,-83.48031,548.39,684.0371972339624,4.28,9.677419,269.7,17 / 21,36028,2017-04-02 17:50:32:684
-6.4025,0.5488,17.0302,-2.3323,0.6175,9.5052,2.7,52.38,-2.34,0.86,65.54,-95.4,42.322887,-83.48031,548.39,684.0371972339624,4.28,9.677419,269.7,17 / 21,36128,2017-04-02 17:50:32:784
6.9775,-4.5221,12.9083,1.8261,-0.3532,9.6286,-3.6,51.42,-12.36,333.33,57.81,-92.32,42.322887,-83.48031,548.39,684.0371972339624,4.28,9.677419,269.7,17 / 21,36228,2017-04-02 17:50:32:884
4.759,-0.4739,8.6084,0.5497,-0.359,9.7846,-2.76,51.42,-6.96,343.1,63.76,-127.74,42.322887,-83.48031,548.39,684.0371972339624,4.28,9.677419,269.7,17 / 21,36329,2017-04-02 17:50:32:985
-3.2646,-1.5451,4.2603,-0.9095,-0.5018,9.7514,8.22,51.18,7.74,14.57,68.94,-134.55,42.322887,-83.48031,548.39,684.0371972339624,4.28,9.677419,269.7,17 / 21,36429,2017-04-02 17:50:33:085
-6.1705,-5.0187,14.2331,-0.8026,-0.8534,9.7364,11.76,50.04,11.64,42.74,75.11,-122.2,42.322887,-83.48031,548.39,684.0371972339624,4.28,9.677419,269.7,17 / 21,36531,2017-04-02 17:50:33:187
-3.7921,-5.7121,14.5502,-1.645,-0.2351,9.6648,11.4,49.68,12.96,44.65,86.9,-96.04,42.32288,-83.48033,551.61,684.0371972339624,5.65,9.677419,252.0,17 / 21,36628,2017-04-02 17:50:33:284
5.9535,1.3868,13.7647,0.5231,-1.0832,9.7326,13.86,49.08,12.48,216.78,86.04,100.2,42.32288,-83.48033,551.61,684.0371972339624,5.65,9.677419,252.0,17 / 21,36729,2017-04-02 17:50:33:385
2.7863,-3.0569,7.3247,0.1532,1.0944,9.7442,14.76,47.94,10.2,41.94,84.75,-106.03,42.32288,-83.48033,551.61,684.0371972339624,5.65,9.677419,252.0,17 / 21,36828,2017-04-02 17:50:33:484
1.969,2.3097,2.3073,1.1271,0.3846,9.7341,8.34,49.14,3.6,17.21,73.63,-107.28,42.32288,-83.48033,551.61,684.7415144922506,5.65,9.677419,252.0,17 / 21,36928,2017-04-02 17:50:33:584
-7.5166,-1.8402,16.2027,-0.6086,0.2693,9.784,3.72,50.1,0.0,5.09,69.65,-112.75,42.32288,-83.48033,551.61,684.7415144922506,5.65,9.677419,252.0,17 / 21,37028,2017-04-02 17:50:33:684
8.014,-1.2445,4.1853,0.4505,-0.5463,9.781,0.0,49.32,-6.06,348.21,55.41,-62.77,42.32288,-83.48033,551.61,684.7415144922506,5.65,9.677419,252.0,17 / 21,37130,2017-04-02 17:50:33:786
7.8344,-0.6946,9.5849,3.3586,0.1501,9.2123,-4.98,48.54,-15.48,318.88,62.36,-75.1,42.32288,-83.48033,551.61,684.7415144922506,5.65,9.677419,252.0,17 / 21,37228,2017-04-02 17:50:33:884
0.8465,-0.7818,4.9856,1.6771,-0.4008,9.6538,3.36,50.46,-1.44,7.46,74.2,-149.59,42.32288,-83.48033,551.61,684.7415144922506,5.65,9.677419,252.0,17 / 21,37329,2017-04-02 17:50:33:985
-0.6696,-1.2354,8.7101,-0.1686,0.2162,9.8028,11.34,49.5,5.64,34.41,77.53,-130.56,42.32288,-83.48033,551.61,684.7415144922506,5.65,9.677419,252.0,17 / 21,37429,2017-04-02 17:50:34:085
-8.2503,-6.7054,12.7352,-1.8944,-1.6515,9.4791,11.28,49.26,7.44,38.92,78.25,-125.14,42.32288,-83.48033,551.61,684.7415144922506,5.65,9.677419,252.0,17 / 21,37529,2017-04-02 17:50:34:185
5.2528,-2.9604,10.7441,0.945,-0.747,9.7324,11.52,49.68,8.88,276.65,79.4,68.4,42.32288,-83.48034,548.39,684.7415144922506,4.5,9.677419,263.3,17 / 21,37628,2017-04-02 17:50:34:284
-1.0988,4.3141,9.9042,0.6824,1.2974,9.6965,16.44,48.24,7.2,147.96,86.07,142.83,42.32288,-83.48034,548.39,684.7415144922506,4.5,9.677419,263.3,17 / 21,37728,2017-04-02 17:50:34:384
1.6306,-0.7223,2.8362,-0.0962,0.2808,9.8021,12.6,48.48,5.04,18.64,78.11,-100.37,42.32288,-83.48034,548.39,684.7415144922506,4.5,9.677419,263.3,17 / 21,37829,2017-04-02 17:50:34:485
-7.6835,-1.5005,17.8538,0.4708,0.5323,9.7808,3.36,51.18,-2.58,4.73,72.54,-106.41,42.32288,-83.48034,548.39,684.7415144922506,4.5,9.677419,263.3,17 / 21,37929,2017-04-02 17:50:34:585
-8.2041,1.9255,4.3155,-1.9328,0.0301,9.6142,0.48,51.48,-6.0,344.29,64.87,-86.05,42.32288,-83.48034,548.39,684.7415144922506,4.5,9.677419,263.3,17 / 21,38028,2017-04-02 17:50:34:684
8.3539,-2.8875,13.3211,2.422,-0.7268,9.475,-5.28,49.26,-15.66,332.44,56.2,-75.98,42.32288,-83.48034,548.39,684.7415144922506,4.5,9.677419,263.3,17 / 21,38129,2017-04-02 17:50:34:785
5.6548,1.0413,5.3857,0.3929,-0.2117,9.7965,-3.06,49.86,-11.1,337.87,68.35,-136.56,42.32288,-83.48034,548.39,684.7415144922506,4.5,9.677419,263.3,17 / 21,38229,2017-04-02 17:50:34:885
-1.0231,-0.585,3.3538,-0.2469,-0.2503,9.8003,6.12,51.36,-0.06,12.43,74.53,-131.27,42.32288,-83.48034,548.39,684.7415144922506,4.5,9.677419,263.3,17 / 21,38328,2017-04-02 17:50:34:984
-6.264,-6.4451,14.6159,-0.0208,-0.7521,9.7777,12.78,50.7,5.88,49.31,80.37,-141.24,42.32288,-83.48034,548.39,684.7415144922506,4.5,9.677419,263.3,17 / 21,38430,2017-04-02 17:50:35:086
4.4509,-4.9968,16.659,-0.3738,-0.9179,9.7564,13.62,50.52,7.08,277.82,84.08,38.27,42.32288,-83.48034,548.39,684.7415144922506,4.5,9.677419,263.3,17 / 21,38528,2017-04-02 17:50:35:184
6.3585,4.3488,11.72,1.6317,0.9072,9.6273,16.68,49.86,6.84,217.52,81.03,94.59,42.322872,-83.48036,551.61,684.7415144922506,6.01,9.677419,238.8,17 / 21,38628,2017-04-02 17:50:35:284
2.4336,-2.8466,5.2369,-0.3599,1.8583,9.6222,15.72,49.44,5.34,11.47,78.17,-90.73,42.322872,-83.48036,551.61,684.7415144922506,6.01,9.677419,238.8,17 / 21,38729,2017-04-02 17:50:35:385
-0.7866,2.57,3.4777,1.2454,0.3112,9.7222,6.3,50.94,-3.36,358.79,72.02,-112.58,42.322872,-83.48036,551.61,684.7415144922506,6.01,9.677419,238.8,17 / 21,38828,2017-04-02 17:50:35:484
-7.0555,1.1634,2.4851,-0.8376,0.1191,9.7701,3.42,51.48,-6.66,345.53,68.84,-105.92,42.322872,-83.48036,551.61,684.7415144922506,6.01,9.677419,238.8,17 / 21,38929,2017-04-02 17:50:35:585
7.6095,1.6743,5.6577,0.3207,0.6795,9.7778,-4.26,50.04,-14.46,334.77,57.27,-70.94,42.322872,-83.48036,551.61,684.7415144922506,6.01,9.677419,238.8,17 / 21,39029,2017-04-02 17:50:35:685
7.9109,-0.9449,13.3596,2.8652,0.0403,9.3787,-6.78,48.66,-18.72,317.85,57.88,-80.41,42.322872,-83.48036,551.61,684.7415144922506,6.01,9.677419,238.8,17 / 21,39128,2017-04-02 17:50:35:784
0.6754,-2.792,3.1018,1.1144,-0.7303,9.7157,3.78,50.64,-5.28,358.22,74.21,-135.76,42.322872,-83.48036,551.61,684.7415144922506,6.01,9.677419,238.8,17 / 21,39228,2017-04-02 17:50:35:884
-1.0794,-3.9014,10.1933,-0.053,-0.3955,9.7985,12.78,50.58,1.14,12.15,77.15,-114.4,42.322872,-83.48036,551.61,684.7415144922506,6.01,9.677419,238.8,17 / 21,39329,2017-04-02 17:50:35:985
-5.9485,-2.0076,11.4131,-1.4315,-1.9222,9.5093,13.68,50.4,2.34,20.66,79.47,-115.41,42.322872,-83.48036,551.61,684.7415144922506,6.01,9.677419,238.8,17 / 21,39430,2017-04-02 17:50:36:086
2.1058,5.9582,14.9033,0.5937,0.9549,9.7419,14.88,50.58,3.48,200.94,82.55,89.43,42.322865,-83.480385,548.39,684.7415144922506,5.58,9.677419,236.3,17 / 21,39528,2017-04-02 17:50:36:184
-1.9048,0.177,9.2811,-0.1579,1.4579,9.6964,16.68,49.08,3.3,14.71,86.05,-94.31,42.322865,-83.480385,548.39,684.7415144922506,5.58,9.677419,236.3,17 / 21,39628,2017-04-02 17:50:36:284
3.0272,-0.4632,-0.2605,0.3809,0.4,9.7911,9.24,50.4,-3.06,351.57,75.17,-88.87,42.322865,-83.480385,548.39,684.7415144922506,5.58,9.677419,236.3,17 / 21,39728,2017-04-02 17:50:36:384
-9.0032,-0.1454,13.4631,-0.2628,0.0725,9.8028,4.32,51.6,-7.86,346.24,71.37,-114.08,42.322865,-83.480385,548.39,684.7415144922506,5.58,9.677419,236.3,17 / 21,39830,2017-04-02 17:50:36:486
2.7894,3.2724,2.7165,0.093,1.3828,9.7082,-0.48,51.18,-10.56,334.02,61.3,-70.95,42.322865,-83.480385,548.39,684.7415144922506,5.58,9.677419,236.3,17 / 21,39928,2017-04-02 17:50:36:584
7.1871,-2.0381,13.8922,2.5782,-0.0406,9.4616,-8.34,47.7,-18.9,319.96,57.07,-82.95,42.322865,-83.480385,548.39,684.7415144922506,5.58,9.677419,236.3,17 / 21,40029,2017-04-02 17:50:36:685
-0.7035,-3.8938,3.1098,2.1614,0.2008,9.5634,0.0,50.46,-7.14,348.27,70.94,-140.53,42.322865,-83.480385,548.39,684.7415144922506,5.58,9.677419,236.3,17 / 21,40128,2017-04-02 17:50:36:784
0.0612,-2.689,8.1624,-0.4703,-0.1992,9.7933,11.04,52.08,1.68,14.08,74.69,-128.33,42.322865,-83.480385,548.39,684.7415144922506,5.58,9.677419,236.3,17 / 21,40229,2017-04-02 17:50:36:885
-5.5325,-5.8703,12.4801,-0.8437,-1.3106,9.682,12.3,50.46,3.6,18.45,85.72,-95.32,42.322865,-83.480385,548.39,684.7415144922506,5.58,9.677419,236.3,17 / 21,40328,2017-04-02 17:50:36:984
-1.447,0.3608,13.4003,-1.1022,-0.4273,9.7351,12.12,50.4,3.66,308.7,84.67,-3.69,42.322865,-83.480385,548.39,684.7415144922506,5.58,9.677419,236.3,17 / 21,40488,2017-04-02 17:50:37:144
-0.4755,0.0696,8.0899,1.5111,0.7468,9.6607,14.7,48.96,2.34,2.86,80.97,-86.68,42.322865,-83.480385,548.39,684.7415144922506,5.58,9.677419,236.3,17 / 21,40544,2017-04-02 17:50:37:200
3.4571,-2.3862,1.5596,0.7063,-0.0664,9.7809,9.24,49.38,-3.3,350.76,76.25,-88.09,42.322853,-83.48039,548.39,684.7415144922506,5.58,9.677419,229.8,17 / 21,40628,2017-04-02 17:50:37:284
-7.9276,-4.0439,18.2955,-0.3247,-0.0329,9.8012,1.92,50.46,-7.26,343.88,74.87,-118.54,42.322853,-83.48039,548.39,684.7415144922506,5.58,9.677419,229.8,17 / 21,40834,2017-04-02 17:50:37:490
-7.9276,-4.0439,18.2955,-0.3247,-0.0329,9.8012,1.92,50.46,-7.26,343.88,74.87,-118.54,42.322853,-83.48039,548.39,684.7415144922506,5.58,9.677419,229.8,17 / 21,40835,2017-04-02 17:50:37:491
-7.9276,-4.0439,18.2955,-0.3247,-0.0329,9.8012,1.92,50.46,-7.26,343.88,74.87,-118.54,42.322853,-83.48039,548.39,684.7415144922506,5.58,9.677419,229.8,17 / 21,40836,2017-04-02 17:50:37:492
-7.9276,-4.0439,18.2955,-0.3247,-0.0329,9.8012,1.92,50.46,-7.26,343.88,74.87,-118.54,42.322853,-83.48039,548.39,684.7415144922506,5.58,9.677419,229.8,17 / 21,40837,2017-04-02 17:50:37:493
-7.9276,-4.0439,18.2955,-0.3247,-0.0329,9.8012,1.92,50.46,-7.26,343.88,74.87,-118.54,42.322853,-83.48039,548.39,684.7415144922506,5.58,9.677419,229.8,17 / 21,40838,2017-04-02 17:50:37:494
-7.9276,-4.0439,18.2955,-0.3247,-0.0329,9.8012,1.92,50.46,-7.26,343.88,74.87,-118.54,42.322853,-83.48039,548.39,684.7415144922506,5.58,9.677419,229.8,17 / 21,40839,2017-04-02 17:50:37:495
-7.9276,-4.0439,18.2955,-0.3247,-0.0329,9.8012,1.92,50.46,-7.26,343.88,74.87,-118.54,42.322853,-83.48039,548.39,684.7415144922506,5.58,9.677419,229.8,17 / 21,40839,2017-04-02 17:50:37:495
-7.9276,-4.0439,18.2955,-0.3247,-0.0329,9.8012,1.92,50.46,-7.26,343.88,74.87,-118.54,42.322853,-83.48039,548.39,684.7415144922506,5.58,9.677419,229.8,17 / 21,40840,2017-04-02 17:50:37:496
-7.9276,-4.0439,18.2955,-0.3247,-0.0329,9.8012,1.92,50.46,-7.26,343.88,74.87,-118.54,42.322853,-83.48039,548.39,684.7415144922506,5.58,9.677419,229.8,17 / 21,40841,2017-04-02 17:50:37:497
-4.3838,1.0973,4.3847,-1.0897,0.3621,9.7392,6.6,51.6,-2.16,343.88,74.87,-118.54,42.32284,-83.48041,548.39,684.7415144922506,5.83,9.677419,221.0,17 / 21,40900,2017-04-02 17:50:37:556
-7.5096,7.2313,10.5187,-0.8245,0.2703,9.7682,-0.12,50.34,-10.2,336.74,60.24,-67.6,42.32284,-83.48041,548.39,684.7415144922506,5.83,9.677419,221.0,17 / 21,41080,2017-04-02 17:50:37:736
-7.5096,7.2313,10.5187,-0.8245,0.2703,9.7682,-0.12,50.34,-10.2,336.74,60.24,-67.6,42.32284,-83.48041,548.39,684.7415144922506,5.83,9.677419,221.0,17 / 21,41081,2017-04-02 17:50:37:737
-7.5096,7.2313,10.5187,-0.8245,0.2703,9.7682,-0.12,50.34,-10.2,336.74,60.24,-67.6,42.32284,-83.48041,548.39,684.7415144922506,5.83,9.677419,221.0,17 / 21,41083,2017-04-02 17:50:37:739
-7.5096,7.2313,10.5187,-0.8245,0.2703,9.7682,-0.12,50.34,-10.2,336.74,60.24,-67.6,42.32284,-83.48041,548.39,684.7415144922506,5.83,9.677419,221.0,17 / 21,41084,2017-04-02 17:50:37:740
-7.5096,7.2313,10.5187,-0.8245,0.2703,9.7682,-0.12,50.34,-10.2,336.74,60.24,-67.6,42.32284,-83.48041,548.39,684.7415144922506,5.83,9.677419,221.0,17 / 21,41085,2017-04-02 17:50:37:741
