sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.0829;1.245;7.1566;-0.0085;-0.2224;9.8041;-0.1069;1.0486;-0.9235;0.1397;-0.0647;0.0816;3203.0;-6.05;-31.78;-39.66;161.88;-16.55;0.45;2.0;990.71;22.278;42.317085;-83.23011;496.77;NaN;;4.79;12.903226;152.5;11 / 19;55611;2017-04-10 18:24:38:066
1.0145;-0.7303;5.7357;-0.1181;-0.4073;9.7975;0.9928;0.5515;-3.3146;0.1397;-0.0647;0.0816;3203.0;-6.04;-32.45;-39.67;163.23;-18.6;-1.02;2.0;990.75;26.413;42.317085;-83.23011;496.77;NaN;;4.79;12.903226;152.5;11 / 19;55711;2017-04-10 18:24:38:166
0.9348;-1.1872;6.9602;0.0344;-0.0471;9.8065;0.8733;-1.087;-2.5573;0.1228;0.0477;0.0143;3111.0;-7.33;-33.23;-39.92;160.73;-18.92;-0.9;2.0;990.75;26.413;42.317085;-83.23011;496.77;NaN;;4.79;12.903226;152.5;11 / 19;55810;2017-04-10 18:24:38:265
-0.5988;-0.3155;10.8759;-0.2289;0.4826;9.7921;-0.0246;0.0204;2.6663;-0.3897;-0.129;-0.2345;3111.0;-7.33;-33.23;-39.92;160.73;-18.92;-0.9;2.0;990.74;26.413;42.317085;-83.23011;496.77;NaN;;4.79;12.903226;152.5;11 / 19;55910;2017-04-10 18:24:38:365
-3.6798;3.0838;17.3536;-0.2289;0.4826;9.7921;-0.0246;0.0204;2.6663;-0.6026;0.069;-0.6322;3334.0;-8.9;-34.42;-40.15;159.52;-15.81;-1.25;2.0;990.74;26.413;42.317085;-83.23011;496.77;NaN;;4.79;12.903226;152.5;11 / 19;56010;2017-04-10 18:24:38:465
-2.5927;-0.2784;9.7746;0.1405;0.135;9.8047;-1.3314;2.3703;2.6984;0.0541;-0.0544;-0.2424;3334.0;-9.84;-34.8;-40.53;156.64;-15.36;-0.16;2.0;990.73;20.895;42.317085;-83.23011;496.77;NaN;;4.79;12.903226;152.5;11 / 19;56111;2017-04-10 18:24:38:566
0.2292;-0.1271;6.515;0.1259;0.1032;9.8053;0.0041;-0.3051;-2.9228;0.3071;-0.1276;0.0139;3334.0;-10.2;-35.07;-41.02;155.48;-15.09;0.78;2.0;990.73;20.895;42.317085;-83.23011;496.77;NaN;;4.79;12.903226;152.5;11 / 19;56211;2017-04-10 18:24:38:666
0.3268;-1.8501;6.181;5.0E-4;-0.3658;9.7998;0.212;-0.9309;-3.5879;0.3071;-0.1276;0.0139;3334.0;-10.2;-35.07;-41.02;155.48;-15.09;0.78;2.0;990.73;20.895;42.317085;-83.23011;496.77;NaN;;4.79;12.903226;152.5;11 / 19;56310;2017-04-10 18:24:38:765
-0.1111;-1.3849;10.2445;0.101;-0.2736;9.8023;-0.0939;-0.7212;0.666;0.3023;-0.3655;-0.0997;3102.0;-9.93;-35.11;-41.4;155.22;-17.04;-0.14;2.0;990.73;20.601;42.317078;-83.2301;496.77;NaN;;4.79;12.903226;151.1;11 / 19;56410;2017-04-10 18:24:38:865
-0.6057;-0.3428;13.5835;0.0687;0.2302;9.8037;-0.0018;0.1663;3.563;-0.2369;0.6659;-0.0173;3102.0;-9.11;-35.7;-41.04;157.18;-18.74;-0.28;2.0;990.74;20.601;42.317078;-83.2301;496.77;NaN;;4.79;12.903226;151.1;11 / 19;56511;2017-04-10 18:24:38:966
0.3105;4.8616;15.2128;0.0687;0.2302;9.8037;-0.0018;0.1663;3.563;0.7464;-1.0629;0.5666;2848.0;-9.43;-36.91;-40.56;157.5;-17.65;0.65;2.0;990.73;20.601;42.317078;-83.2301;496.77;605.6831649626332;;4.79;12.903226;151.1;11 / 19;56611;2017-04-10 18:24:39:066
-2.6723;-1.9401;9.308;-0.7973;-0.7412;9.746;-0.8891;0.2142;-1.215;-0.1185;0.1673;-0.1627;2848.0;-9.43;-36.91;-40.56;157.5;-17.65;0.65;2.0;990.73;31.716;42.317078;-83.2301;496.77;605.6831649626332;;4.79;12.903226;151.1;11 / 19;56710;2017-04-10 18:24:39:165
0.8946;-0.3937;6.5362;-0.4509;-0.4679;9.7851;-0.6905;-0.1477;-0.7686;0.0554;0.6382;0.4697;2848.0;-10.68;-37.67;-40.09;158.59;-19.13;-3.03;2.0;990.71;31.716;42.317078;-83.2301;496.77;605.6831649626332;;4.79;12.903226;151.1;11 / 19;56810;2017-04-10 18:24:39:265
-0.1348;-0.5589;10.2289;0.0973;-0.1319;9.8053;0.9194;-1.6641;-3.4987;0.0554;0.6382;0.4697;2960.0;-10.48;-37.56;-39.6;159.74;-20.06;-2.77;2.0;990.71;31.716;42.317078;-83.2301;496.77;605.6831649626332;;4.79;12.903226;151.1;11 / 19;56911;2017-04-10 18:24:39:366
-0.0741;0.0634;11.5086;0.1255;0.4725;9.7945;-0.5186;-0.4339;1.4708;-0.4086;0.3871;-0.314;2960.0;-10.48;-36.98;-39.56;158.07;-17.71;-1.04;2.0;990.72;26.294;42.317078;-83.2301;496.77;605.6831649626332;;4.79;12.903226;151.1;11 / 19;57010;2017-04-10 18:24:39:465
-2.0539;2.8564;12.1553;-0.766;-0.167;9.7753;-2.67;2.0228;5.0349;-0.4565;-1.4252;-0.7524;3138.0;-10.48;-36.98;-39.56;158.07;-17.71;-1.04;2.0;990.72;26.294;42.317078;-83.2301;496.77;605.6831649626332;;4.79;12.903226;151.1;11 / 19;57111;2017-04-10 18:24:39:566
-0.1807;0.5556;8.2518;-0.2052;0.0144;9.8045;0.0324;0.408;-1.8421;-0.078;-0.4326;-0.5943;3138.0;-10.24;-36.09;-39.6;165.29;-16.89;-5.77;2.0;990.73;26.294;42.317078;-83.2301;496.77;605.6831649626332;;4.79;12.903226;151.1;11 / 19;57210;2017-04-10 18:24:39:665
0.7825;0.0167;7.7202;-0.2052;0.0144;9.8045;0.0324;0.408;-1.8421;-0.1275;-0.236;-0.2932;3138.0;-9.02;-35.29;-39.71;169.46;-16.5;-6.96;2.0;990.73;26.294;42.317078;-83.2301;496.77;605.6831649626332;;4.79;12.903226;151.1;11 / 19;57311;2017-04-10 18:24:39:766
0.5796;-2.4118;7.5969;0.0418;-0.1119;9.8059;0.7209;-0.0422;-2.2221;-0.304;0.7142;-0.1627;2923.0;-8.49;-35.04;-39.73;171.54;-17.19;-6.83;2.0;990.73;28.297;42.317062;-83.2301;500.0;605.6831649626332;;4.75;16.129032;166.5;9 / 19;57411;2017-04-10 18:24:39:866
1.2452;-0.3742;10.783;0.5825;0.2106;9.7871;0.2359;-2.0142;-1.2137;-0.3104;0.6147;-0.0844;2923.0;-8.49;-35.04;-39.73;171.54;-17.19;-6.83;2.0;990.73;28.297;42.317062;-83.2301;500.0;605.6831649626332;;4.75;16.129032;166.5;9 / 19;57511;2017-04-10 18:24:39:966
-1.1799;0.734;14.417;0.4331;0.5952;9.779;-0.4619;-0.5462;2.9663;-0.3104;0.6147;-0.0844;3361.0;-7.88;-35.02;-39.89;165.31;-16.44;-3.13;2.0;990.74;28.297;42.317062;-83.2301;500.0;605.6831649626332;;4.75;16.129032;166.5;9 / 19;57611;2017-04-10 18:24:40:066
0.1505;1.2535;9.71;0.3068;0.4598;9.7911;0.3641;1.9161;0.9574;0.1067;-0.1938;-0.1269;3361.0;-6.55;-34.8;-40.39;164.74;-14.28;-0.64;2.0;990.75;25.068;42.317062;-83.2301;500.0;605.6831649626332;;4.75;16.129032;166.5;9 / 19;57711;2017-04-10 18:24:40:166
0.2568;1.3352;8.6664;-0.1706;-0.0928;9.8047;-0.1771;1.055;0.1175;0.106;-0.3534;-0.0464;3396.0;-5.46;-34.73;-40.74;171.01;-14.54;-1.78;2.0;990.75;25.068;42.317062;-83.2301;500.0;605.6831649626332;;4.75;16.129032;166.5;9 / 19;57811;2017-04-10 18:24:40:266
1.4702;-0.2202;6.0559;0.4286;-0.0719;9.797;-0.1771;1.055;0.1175;0.106;-0.3534;-0.0464;3396.0;-5.46;-34.73;-40.74;171.01;-14.54;-1.78;2.0;990.75;25.068;42.317062;-83.2301;500.0;605.6831649626332;;4.75;16.129032;166.5;9 / 19;57911;2017-04-10 18:24:40:366
0.5145;-2.2897;5.1068;0.9891;0.0175;9.7566;0.1338;-0.2679;-3.1627;-0.0473;1.1243;0.4406;3396.0;-4.84;-34.92;-41.16;160.97;-15.27;4.17;2.0;990.74;25.068;42.317062;-83.2301;500.0;605.6831649626332;;4.75;16.129032;166.5;9 / 19;58012;2017-04-10 18:24:40:467
0.7881;1.2867;11.6152;0.335;1.0961;9.7394;0.1338;-0.2679;-3.1627;-0.0473;1.1243;0.4406;3593.0;-4.84;-34.92;-41.16;160.97;-15.27;4.17;2.0;990.74;22.839;42.317062;-83.2301;500.0;605.6831649626332;;4.75;16.129032;166.5;9 / 19;58111;2017-04-10 18:24:40:566
-0.6588;1.4122;9.6672;0.335;1.0961;9.7394;-0.8804;0.7965;5.4821;-0.3569;0.0652;-0.2749;3593.0;-3.28;-34.2;-42.12;161.36;-9.81;8.17;2.0;990.76;22.839;42.317062;-83.2301;500.0;605.6831649626332;;4.75;16.129032;166.5;9 / 19;58210;2017-04-10 18:24:40:665
-1.2353;0.2057;8.9341;0.3362;-0.0521;9.8007;-1.4699;0.0376;0.1323;-0.0158;-0.4083;0.0164;3635.0;-2.16;-33.66;-42.91;159.82;-10.72;9.96;2.0;990.76;22.839;42.317062;-83.2301;500.0;605.6831649626332;;4.75;16.129032;166.5;9 / 19;58311;2017-04-10 18:24:40:766
0.8294;-1.1498;6.031;-0.3041;-0.3754;9.7947;-0.1462;0.401;-2.3447;0.4264;-0.2378;0.0113;3635.0;-0.98;-33.21;-43.24;164.21;-12.15;7.48;2.0;990.74;25.559;42.317055;-83.230095;500.0;605.6831649626332;;4.75;16.129032;162.6;10 / 19;58411;2017-04-10 18:24:40:866
-0.0692;-2.0189;7.8611;-0.213;-0.6424;9.7833;-0.0108;-1.0017;-2.1881;0.5399;-0.081;0.1478;3425.0;-0.98;-33.21;-43.24;164.21;-12.15;7.48;2.0;990.74;25.559;42.317055;-83.230095;500.0;605.6831649626332;;4.75;16.129032;162.6;10 / 19;58511;2017-04-10 18:24:40:966
0.098;-2.1004;9.9143;-0.0722;-0.4794;9.7947;-0.0108;-1.0017;-2.1881;0.5399;-0.081;0.1478;3425.0;-0.91;-33.58;-42.87;167.17;-15.42;5.18;2.0;990.74;25.559;42.317055;-83.230095;500.0;605.6831649626332;;4.75;16.129032;162.6;10 / 19;58611;2017-04-10 18:24:41:066
0.2664;-0.1053;13.4278;-0.0059;0.2626;9.8031;-0.7216;-0.6196;2.6013;-0.0602;-0.062;0.1428;3252.0;-1.61;-35.14;-41.87;166.21;-18.05;4.09;2.0;990.74;20.914;42.317055;-83.230095;500.0;605.6831649626332;;4.75;16.129032;162.6;10 / 19;58710;2017-04-10 18:24:41:165
-0.8127;0.9825;10.5655;-0.3139;-0.0175;9.8016;0.1886;2.4393;4.4454;-0.0517;-0.391;0.0915;3252.0;-2.92;-36.24;-40.92;164.95;-16.56;4.44;2.0;990.74;20.914;42.317055;-83.230095;500.0;605.6831649626332;;4.75;16.129032;162.6;10 / 19;58810;2017-04-10 18:24:41:265
0.7224;0.7867;7.0987;-0.3139;-0.0175;9.8016;-0.608;0.5885;0.2877;0.0605;-0.0502;-0.1091;3423.0;-2.92;-36.24;-40.92;164.95;-16.56;4.44;2.0;990.74;20.914;42.317055;-83.230095;500.0;605.6831649626332;;4.75;16.129032;162.6;10 / 19;58911;2017-04-10 18:24:41:366
0.9477;-1.2931;6.2783;-0.3795;-0.3034;9.7946;0.5195;-0.6631;-3.9417;0.1262;0.2249;0.0786;3423.0;-3.83;-36.91;-40.19;167.36;-17.67;1.71;2.0;990.74;24.19;42.317055;-83.230095;500.0;605.6831649626332;;4.75;16.129032;162.6;10 / 19;59011;2017-04-10 18:24:41:466
0.4208;-0.4029;10.2021;0.1691;-0.0743;9.8049;0.4193;-0.92;-0.0678;-0.1451;0.2561;-0.2717;3423.0;-4.27;-37.19;-39.87;165.56;-18.31;2.62;2.0;990.74;24.19;42.317055;-83.230095;500.0;605.6831649626332;;4.75;16.129032;162.6;10 / 19;59110;2017-04-10 18:24:41:565
0.9686;0.2003;11.5368;0.4675;0.194;9.7936;0.4193;-0.92;-0.0678;-0.1451;0.2561;-0.2717;3537.0;-3.76;-36.6;-39.86;161.02;-17.87;5.7;2.0;990.74;24.19;42.317055;-83.230095;500.0;605.6831649626332;;4.75;16.129032;162.6;10 / 19;59211;2017-04-10 18:24:41:666
-1.2759;5.5065;17.4513;0.1068;0.6281;9.7859;-0.335;-1.2168;1.371;-0.5126;-0.0681;-0.3254;3537.0;-3.76;-36.6;-39.86;161.02;-17.87;5.7;2.0;990.75;27.003;42.317055;-83.230095;500.0;605.6831649626332;;4.75;16.129032;162.6;10 / 19;59311;2017-04-10 18:24:41:766
-1.494;-1.7098;6.101;-0.0836;-0.386;9.7987;-1.7292;1.4053;-0.0134;0.6629;0.358;0.4754;3676.0;-2.48;-36.29;-39.77;163.81;-14.59;7.55;2.0;990.75;27.003;42.317043;-83.230095;496.77;605.6831649626332;;4.79;16.129032;162.6;10 / 20;59410;2017-04-10 18:24:41:865
0.5522;-0.7865;5.628;-0.0836;-0.386;9.7987;-1.1655;-0.6413;-2.3841;-0.073;0.496;-0.0275;3676.0;-1.09;-36.17;-39.65;166.75;-16.62;6.4;2.0;990.73;27.003;42.317043;-83.230095;496.77;605.6831649626332;;4.79;16.129032;162.6;10 / 20;59510;2017-04-10 18:24:41:965
0.0625;-1.9699;7.5261;0.3376;0.117;9.8001;-0.3439;-1.9747;-2.5032;-0.0112;0.3404;-0.0303;3676.0;0.52;-35.79;-39.99;167.98;-16.4;8.56;2.0;990.73;27.003;42.317043;-83.230095;496.77;605.6831649626332;;4.79;16.129032;162.6;10 / 20;59611;2017-04-10 18:24:42:066
1.0395;-0.9636;10.0754;0.5265;0.1506;9.7914;0.054;-1.2918;0.8188;-0.1405;0.2898;-0.0605;3676.0;0.52;-35.79;-39.99;167.98;-16.4;8.56;2.0;990.74;21.645;42.317043;-83.230095;496.77;605.6831649626332;;4.79;16.129032;162.6;10 / 20;59711;2017-04-10 18:24:42:166
-0.6601;0.1956;14.756;0.2457;0.2358;9.8007;0.054;-1.2918;0.8188;-0.1405;0.2898;-0.0605;3676.0;2.44;-35.39;-40.04;164.47;-16.15;11.89;2.0;990.74;21.645;42.317043;-83.230095;496.77;605.6831649626332;;4.79;16.129032;162.6;10 / 20;59811;2017-04-10 18:24:42:266
1.027;2.282;10.2137;0.0765;0.0286;9.8063;-0.5577;0.4283;3.4466;0.2265;-0.0372;-0.1432;3800.0;3.81;-35.3;-39.81;168.29;-16.11;12.38;2.0;990.75;21.645;42.317043;-83.230095;496.77;605.6831649626332;;4.79;16.129032;162.6;10 / 20;59910;2017-04-10 18:24:42:365
0.5391;1.3168;6.6257;-0.2247;0.5667;9.7877;1.2496;1.8706;0.3505;-0.2008;-0.5954;-0.3623;3800.0;5.11;-34.62;-39.97;172.7;-12.6;11.76;2.0;990.75;30.47;42.317043;-83.230095;496.77;605.6831649626332;;4.79;16.129032;162.6;10 / 20;60011;2017-04-10 18:24:42:466
1.7612;0.6361;7.0011;0.4695;0.2629;9.7919;0.9283;0.4712;-2.607;-0.3011;0.5141;0.0867;3800.0;5.11;-34.62;-39.97;172.7;-12.6;11.76;2.0;990.73;30.47;42.317043;-83.230095;496.77;605.6831649626332;;4.79;16.129032;162.6;10 / 20;60111;2017-04-10 18:24:42:566
1.3433;-1.2866;8.8598;0.4695;0.2629;9.7919;0.5557;-1.7233;-1.4271;-0.2758;0.4461;0.1846;3910.0;6.77;-33.32;-40.09;172.05;-11.4;14.73;2.0;990.72;30.47;42.317043;-83.230095;496.77;605.6831649626332;;4.79;16.129032;162.6;10 / 20;60211;2017-04-10 18:24:42:666
0.7588;-0.3618;12.297;0.2731;0.0573;9.8027;-0.3247;-0.2838;3.5108;-0.2758;0.4461;0.1846;3910.0;7.54;-32.46;-40.61;170.49;-11.29;16.39;2.0;990.72;24.754;42.317043;-83.230095;496.77;605.6831649626332;;4.79;16.129032;162.6;10 / 20;60311;2017-04-10 18:24:42:766
-1.4301;2.1554;10.3018;0.535;0.4064;9.7836;-3.1771;0.5168;5.2032;-0.3789;0.4676;-0.739;3910.0;9.05;-31.38;-40.98;166.95;-9.44;19.92;2.0;990.73;24.754;42.31703;-83.230095;496.77;605.6831649626332;;4.79;16.129032;169.4;10 / 19;60411;2017-04-10 18:24:42:866
0.7707;-0.4376;5.5958;0.5635;-0.4667;9.7793;-3.1771;0.5168;5.2032;0.5486;0.1421;1.0E-4;4049.0;9.05;-31.38;-40.98;166.95;-9.44;19.92;2.0;990.73;24.754;42.31703;-83.230095;496.77;605.6831649626332;;4.79;16.129032;169.4;10 / 19;60510;2017-04-10 18:24:42:965
-0.2094;-0.9973;6.5256;-0.6877;-0.2787;9.7785;-1.3487;0.1704;-2.486;0.0721;-0.8718;0.0058;4049.0;11.3;-31.03;-40.79;165.03;-12.83;22.57;2.0;990.7;36.727;42.31703;-83.230095;496.77;605.6831649626332;;4.79;16.129032;169.4;10 / 19;60610;2017-04-10 18:24:43:065
-0.8975;-2.9679;7.2047;-0.4938;-0.3383;9.7884;1.3722;-0.2123;-3.6183;0.2017;-0.1712;0.1322;3891.0;11.86;-31.81;-40.41;177.19;-13.33;18.15;2.0;990.7;36.727;42.31703;-83.230095;496.77;605.6831649626332;;4.79;16.129032;169.4;10 / 19;60711;2017-04-10 18:24:43:166
-2.7768;-0.1442;13.1815;-0.4938;-0.3383;9.7884;0.37;-2.6811;-1.5968;0.2017;-0.1712;0.1322;3891.0;11.89;-32.51;-39.89;183.26;-15.15;15.06;2.0;990.72;36.727;42.31703;-83.230095;496.77;605.6831649626332;;4.79;16.129032;169.4;10 / 19;60811;2017-04-10 18:24:43:266
-1.642;-0.3109;12.6126;-0.1791;0.7222;9.7784;0.448;0.0086;3.9722;-0.7642;-0.0491;-0.1178;3891.0;11.89;-32.51;-39.89;183.26;-15.15;15.06;2.0;990.72;37.58;42.31703;-83.230095;496.77;605.6831649626332;;4.79;16.129032;169.4;10 / 19;60910;2017-04-10 18:24:43:365
1.0703;0.2505;8.9102;-0.436;0.486;9.7849;2.408;2.7706;3.7748;0.1086;-0.5428;-0.2368;3891.0;11.16;-32.9;-40.0;185.47;-12.44;12.29;2.0;990.72;37.58;42.31703;-83.230095;496.77;605.6831649626332;;4.79;16.129032;169.4;10 / 19;61011;2017-04-10 18:24:43:466
-0.3696;0.3755;5.9509;-0.6442;-0.0351;9.7854;2.408;2.7706;3.7748;-0.1501;-0.4324;-0.0743;3891.0;8.84;-32.92;-40.48;187.47;-12.98;8.46;2.0;990.73;37.58;42.31703;-83.230095;496.77;605.6831649626332;;4.79;16.129032;169.4;10 / 19;61110;2017-04-10 18:24:43:565
0.0026;-1.4044;4.976;-0.3604;0.0179;9.8;-0.0747;0.0972;-3.2013;0.3868;-0.2444;0.3102;3806.0;6.74;-32.46;-40.94;186.45;-13.14;6.31;2.0;990.73;37.58;42.31703;-83.230095;496.77;605.6831649626332;;4.79;16.129032;169.4;10 / 19;61213;2017-04-10 18:24:43:668
-0.3927;-1.6233;10.1526;-0.2023;0.1079;9.804;0.1979;-2.3655;-4.3108;-0.2365;-0.0672;-0.3973;3806.0;6.74;-32.46;-40.94;186.45;-13.14;6.31;2.0;990.74;34.159;42.31703;-83.230095;496.77;605.6831649626332;;4.79;16.129032;169.4;10 / 19;61311;2017-04-10 18:24:43:766
1.5349;0.1518;12.0632;0.3374;0.3369;9.7951;0.5294;-0.2578;2.0193;-0.3574;0.0761;-0.2362;3761.0;4.8;-32.1;-41.32;183.58;-12.64;5.03;2.0;990.74;34.159;42.31703;-83.230095;496.77;605.6831649626332;;4.79;16.129032;169.4;10 / 19;61411;2017-04-10 18:24:43:866
0.4843;5.3124;20.2355;0.3374;0.3369;9.7951;0.0605;-0.288;2.2399;-0.3574;0.0761;-0.2362;3761.0;3.25;-31.55;-41.63;175.02;-10.55;6.91;2.0;990.76;34.159;42.31702;-83.230095;496.77;605.6831649626332;;4.79;16.129032;167.4;10 / 19;61511;2017-04-10 18:24:43:966
-2.1785;-1.3126;7.0255;0.0924;-0.2236;9.8037;-1.3545;1.4853;-1.302;0.8701;0.0693;0.4372;3869.0;3.06;-31.07;-41.74;173.71;-11.89;7.34;2.0;990.76;28.214;42.31702;-83.230095;496.77;605.6831649626332;;4.79;16.129032;167.4;10 / 19;61613;2017-04-10 18:24:44:068
1.6706;0.6097;6.8033;-0.0863;0.1699;9.8048;1.279;0.0512;-3.3073;-0.0939;-0.0683;-0.0129;3869.0;3.06;-31.07;-41.74;173.71;-11.89;7.34;2.0;990.75;28.214;42.31702;-83.230095;496.77;605.6831649626332;;4.79;16.129032;167.4;10 / 19;61711;2017-04-10 18:24:44:166
-0.853;-2.0235;6.2842;-0.0843;-0.2242;9.8037;1.279;0.0512;-3.3073;0.025;0.0603;0.1442;3804.0;3.56;-30.78;-42.01;177.19;-10.85;6.94;2.0;990.75;28.214;42.31702;-83.230095;496.77;605.6831649626332;;4.79;16.129032;167.4;10 / 19;61812;2017-04-10 18:24:44:267
-0.2588;-1.14;10.7324;0.1747;0.0336;9.805;-0.7379;-1.5693;-0.923;-0.0483;0.1926;0.078;3804.0;4.35;-30.33;-42.02;178.08;-12.14;6.37;2.0;990.74;28.642;42.31702;-83.230095;496.77;605.6831649626332;;4.79;16.129032;167.4;10 / 19;61911;2017-04-10 18:24:44:366
0.4467;2.6058;15.9438;-0.2976;-0.1412;9.8011;-0.7857;-0.3098;3.9663;0.03;-0.42;-0.045;3804.0;4.33;-30.79;-41.81;176.14;-11.97;7.42;2.0;990.74;28.642;42.31702;-83.230095;496.77;605.6831649626332;;4.79;16.129032;167.4;10 / 19;62012;2017-04-10 18:24:44:467
-0.8121;-0.1892;7.4051;-0.2976;-0.1412;9.8011;-0.4646;1.4483;4.9786;0.03;-0.42;-0.045;3804.0;4.33;-30.79;-41.81;176.14;-11.97;7.42;2.0;990.75;28.642;42.31702;-83.230095;496.77;605.6831649626332;;4.79;16.129032;167.4;10 / 19;62111;2017-04-10 18:24:44:566
1.5482;-0.3693;4.2718;-0.4985;-0.53;9.7796;-0.0302;0.7142;-2.1803;0.0831;-0.2751;-0.0663;3804.0;3.57;-31.31;-41.66;182.74;-14.85;4.2;2.0;990.74;28.642;42.31702;-83.230095;496.77;605.6831649626332;;4.79;16.129032;167.4;10 / 19;62210;2017-04-10 18:24:44:665
0.6523;-2.6333;6.2087;0.2555;-0.0796;9.803;1.1227;-1.4694;-5.1129;0.147;0.2146;0.3745;3673.0;2.79;-31.86;-41.21;176.77;-15.24;5.76;2.0;990.74;29.97;42.31702;-83.230095;496.77;605.6831649626332;;4.79;16.129032;167.4;10 / 19;62311;2017-04-10 18:24:44:766
0.4194;-0.4283;11.4976;-0.3861;0.0769;9.7987;1.1227;-1.4694;-5.1129;-0.3658;-0.4138;0.031;3673.0;1.68;-32.39;-40.81;178.66;-14.65;3.46;2.0;990.75;29.97;42.31702;-83.230095;496.77;605.6831649626332;;4.79;16.129032;167.4;10 / 19;62411;2017-04-10 18:24:44:866
-1.4445;-0.5744;11.4312;0.1542;0.1533;9.8042;0.7268;-0.7713;1.4722;-0.0517;0.1251;0.0349;3600.0;1.68;-32.39;-40.81;178.66;-14.65;3.46;2.0;990.75;29.97;42.31701;-83.230095;496.77;605.6831649626332;;4.79;16.129032;177.1;10 / 18;62510;2017-04-10 18:24:44:965
0.0919;6.3234;17.6537;0.1553;0.3454;9.7993;0.8442;-0.5686;2.324;0.2244;0.4764;-0.7339;3600.0;0.92;-32.43;-40.73;174.23;-13.77;4.41;2.0;990.75;23.452;42.31701;-83.230095;496.77;605.6831649626332;;4.79;16.129032;177.1;10 / 18;62610;2017-04-10 18:24:45:065
-1.1348;-0.9009;6.8994;0.4726;-0.7398;9.7673;-0.8399;5.3986;5.9746;0.5241;0.5551;-0.2765;3600.0;0.92;-32.2;-40.87;172.63;-11.85;5.54;2.0;990.75;23.452;42.31701;-83.230095;496.77;605.6831649626332;;4.79;16.129032;177.1;10 / 18;62711;2017-04-10 18:24:45:166
1.2977;-1.1538;3.8061;0.4726;-0.7398;9.7673;-0.1088;0.0786;-4.9729;0.5241;0.5551;-0.2765;3522.0;1.53;-32.63;-40.4;170.33;-16.49;7.82;2.0;990.74;23.452;42.31701;-83.230095;496.77;605.6831649626332;;4.79;16.129032;177.1;10 / 18;62810;2017-04-10 18:24:45:265
-0.5828;-2.1633;7.2999;0.0375;-0.3701;9.7996;-0.608;-1.8303;-2.6161;0.1956;-0.3223;0.0798;3522.0;1.53;-32.63;-40.4;170.33;-16.49;7.82;2.0;990.74;25.044;42.31701;-83.230095;496.77;605.6831649626332;;4.79;16.129032;177.1;10 / 18;62911;2017-04-10 18:24:45:366
0.8648;-0.8153;10.6643;0.2164;0.0788;9.8039;0.1773;-0.0441;1.8401;-0.1064;0.1698;-0.3623;3450.0;2.65;-33.46;-39.85;172.71;-18.66;7.66;2.0;990.75;25.044;42.31701;-83.230095;496.77;605.6831649626332;;4.79;16.129032;177.1;10 / 18;63010;2017-04-10 18:24:45:465
0.5284;0.8493;14.542;0.3846;0.0162;9.7991;0.1773;-0.0441;1.8401;0.0298;0.3151;0.5872;3450.0;3.91;-34.55;-38.93;172.07;-18.83;10.03;2.0;990.75;25.044;42.31701;-83.230095;496.77;605.6831649626332;;4.79;16.129032;177.1;10 / 18;63112;2017-04-10 18:24:45:567
-0.5126;0.256;8.7272;-0.5274;-0.2451;9.7894;0.9739;-0.15;3.6696;0.3181;-0.3433;0.3319;3519.0;4.12;-35.75;-38.06;178.96;-19.8;6.58;2.0;990.76;22.701;42.31701;-83.230095;496.77;605.6831649626332;;4.79;16.129032;177.1;10 / 18;63211;2017-04-10 18:24:45:666
-0.2038;-0.4702;5.9876;-0.0601;0.0221;9.8064;0.9433;1.3198;0.0633;0.0657;0.1166;0.1664;3519.0;4.12;-35.75;-38.06;178.96;-19.8;6.58;2.0;990.75;22.701;42.31701;-83.230095;496.77;605.6831649626332;;4.79;16.129032;177.1;10 / 18;63311;2017-04-10 18:24:45:766
0.3957;-2.4052;6.1115;-0.0601;0.0221;9.8064;-0.1816;-0.6374;-4.3288;0.0657;0.1166;0.1664;3469.0;3.47;-36.26;-37.83;176.94;-19.66;6.21;2.0;990.75;22.701;42.31701;-83.230095;496.77;605.6831649626332;;4.79;16.129032;177.1;10 / 18;63411;2017-04-10 18:24:45:866
